,CustID,bucket,age,loyalty_card,Department,brand_name,Storechain,ChannelType,Class,StoreNum,Storeage,trx_hr_char,trx_dow_new,trx_tod,Date,MDY,Year,Sales,Cost,mkt_bdgt,Margin,sss,City,City_Lat,City_Long,Country,Country_Lat,Country_Long,Region,Region_Lat,Region_Long,Region_2,Region_2_Lat,Region_2_Long,State,State_Lat,State_Long,age_bucket,Storechain1,brand_name1
5443,41743836.0,1.0,35.0,1.0,women,Oak,FAST,Resale,women_jewelry,863.0,2.0,10 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,118.0,34.0,1973216.84,84.39,1337.0,Edina,44.895664,-93.354675,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,46-55,MODA,Maple
5444,41743846.0,1.0,25.0,1.0,electronics,Oak,FAST,Resale,PlayStation 3,863.0,2.0,12 PM,THU,Afternoon,2009-12-03,12:09:00,2009.0,16.0,16.0,147171.36,0.5,1337.0,Delray Beach,26.459101,-80.083038,United States,27.8002,-81.6528,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,FL,27.8002,-81.6528,18-25,FAST,Oak
5445,41743847.0,1.0,,0.0,women,Oak,FAST,Resale,women_jewelry,863.0,2.0,12 PM,WED,Afternoon,2009-12-02,12:09:00,2009.0,134.0,35.0,1973216.84,99.4,1337.0,Edina,44.895664,-93.354675,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,56-65,MODA,Maple
5446,41743848.0,1.0,,0.0,women,Oak,FAST,Resale,women_Halter Tops,863.0,2.0,2 PM,THU,Afternoon,2009-12-03,12:09:00,2009.0,118.0,32.0,1973216.84,86.69,1337.0,Fort Lauderdale,26.135763,-80.14181,United States,27.8002,-81.6528,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,FL,27.8002,-81.6528,46-55,GRAND,Pine
5447,41743849.0,1.0,,0.0,women,Oak,FAST,Internet,women_jewelry,1234.0,1.0,10 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,169.0,40.0,2294297.28,129.1,1224.0,Houston,29.762895,-95.383173,United States,30.9807,-97.4423,US_SW,35.0,-106.0,US Southwest,35.0,-106.0,TX,30.9807,-97.4423,18-25,FAST,Oak
5448,41743861.0,1.0,,0.0,grocery,Oak,FAST,Resale,meat_poultry,863.0,2.0,3 PM,WED,Afternoon,2009-12-02,12:09:00,2009.0,70.0,16.0,99740.14,54.4,1337.0,Duluth,46.780373,-92.117079,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,18-25,FAST,Oak
5449,41743866.0,1.0,,0.0,grocery,Oak,FAST,Resale,candy,863.0,2.0,3 PM,THU,Afternoon,2009-12-03,12:09:00,2009.0,0.0,4.0,99740.14,-3.75,1337.0,Eden Prairie,44.853663,-93.460837,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,26-35,FAST,Oak
5450,41743877.0,1.0,,0.0,electronics,Oak,FAST,Resale,accessories,863.0,2.0,4 PM,WED,Afternoon,2009-12-02,12:09:00,2009.0,25.0,0.0,147171.36,25.0,1337.0,Eden Prairie,44.853663,-93.460837,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,46-55,GRAND,Maple
5451,41743893.0,1.0,,0.0,grocery,Oak,FAST,Resale,frozen_food,863.0,2.0,2 PM,WED,Afternoon,2009-12-02,12:09:00,2009.0,68.0,13.0,99740.14,54.7,1337.0,Saint Paul,44.954365,-93.114115,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,18-25,FAST,Oak
5452,41743909.0,1.0,,0.0,grocery,Oak,FAST,Resale,candy,863.0,2.0,4 PM,THU,Afternoon,2009-12-03,12:09:00,2009.0,0.0,4.0,99740.14,-3.75,1337.0,Eden Prairie,44.853663,-93.460837,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,Over 65,FAST,Oak
5453,41743910.0,1.0,,0.0,women,Oak,FAST,Resale,women_jewelry,863.0,2.0,3 PM,WED,Afternoon,2009-12-02,12:09:00,2009.0,278.0,84.0,1973216.84,194.4,1337.0,Duluth,46.780373,-92.117079,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,56-65,MODA,Maple
5454,41743924.0,1.0,49.0,1.0,grocery,Oak,FAST,Resale,candy,863.0,2.0,9 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,0.0,4.0,99740.14,-3.75,1337.0,Edina,44.895664,-93.354675,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,56-65,MODA,Maple
5455,41743943.0,1.0,,0.0,women,Oak,FAST,Resale,women_tops,863.0,2.0,1 PM,WED,Afternoon,2009-12-02,12:09:00,2009.0,46.0,14.0,1973216.84,32.1,1337.0,Eden Prairie,44.853663,-93.460837,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,46-55,MODA,Maple
5456,41743947.0,1.0,73.0,1.0,grocery,Oak,FAST,Resale,seafood,863.0,2.0,10 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,62.0,21.0,99740.14,41.18,1337.0,Eden Prairie,44.853663,-93.460837,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,26-35,FAST,Oak
5457,41743952.0,1.0,,0.0,grocery,Oak,FAST,Resale,candy,863.0,2.0,12 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,0.0,4.0,99740.14,-3.75,1337.0,Duluth,46.780373,-92.117079,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,Over 65,FAST,Oak
5458,41743952.0,1.0,,0.0,women,Oak,FAST,Resale,women_Henleys,863.0,2.0,12 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,88.0,14.0,1973216.84,73.77,1337.0,Edina,44.895664,-93.354675,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,46-55,MODA,Maple
5459,41743958.0,1.0,,0.0,women,Oak,FAST,Resale,women_tops,863.0,2.0,9 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,52.0,20.0,1973216.84,31.68,1337.0,Duluth,46.780373,-92.117079,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,Over 65,FAST,Oak
5460,41743971.0,1.0,43.0,1.0,women,Oak,FAST,Resale,women_tops,863.0,2.0,10 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,74.0,18.0,1973216.84,56.35,1337.0,Edina,44.895664,-93.354675,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,56-65,MODA,Maple
5461,41743972.0,1.0,,0.0,women,Oak,FAST,Internet,women_shoes,933.0,8.0,1 PM,TUE,Afternoon,2009-12-15,12:09:00,2009.0,205.0,43.0,3604909.76,161.87,708.0,Fort Worth,32.738881,-97.33379,United States,30.9807,-97.4423,US_SW,35.0,-106.0,US Southwest,35.0,-106.0,TX,30.9807,-97.4423,Over 65,FAST,Oak
5462,41743981.0,1.0,50.0,1.0,grocery,Oak,FAST,Resale,meat_poultry,863.0,2.0,1 PM,FRI,Afternoon,2009-12-04,12:09:00,2009.0,17.0,4.0,99740.14,12.7,1337.0,Fort Lauderdale,26.135763,-80.14181,United States,27.8002,-81.6528,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,FL,27.8002,-81.6528,36-45,GRAND,Pine
5463,41743987.0,1.0,,0.0,grocery,Oak,FAST,Store,oils,1077.0,6.0,12 PM,SUN,Afternoon,2009-12-27,12:09:00,2009.0,9.0,26.0,77293.46,-16.76,1036.0,New Orleans,29.972754,-90.059011,United States,30.7094,-91.4656,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,LA,30.7094,-91.4656,26-35,FAST,Oak
5464,41743987.0,1.0,,0.0,women,Oak,FAST,Internet,women_Pants,1080.0,6.0,6 PM,THU,Evening,2009-12-10,12:09:00,2009.0,128.0,26.0,2170213.56,101.92,1013.0,Houston,29.762895,-95.383173,United States,30.9807,-97.4423,US_SW,35.0,-106.0,US Southwest,35.0,-106.0,TX,30.9807,-97.4423,36-45,GRAND,Pine
5465,41743990.0,1.0,,0.0,electronics,Oak,FAST,Resale,accessories,863.0,2.0,3 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,50.0,0.0,147171.36,50.0,1337.0,Edina,44.895664,-93.354675,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,36-45,GRAND,Pine
5466,41743996.0,1.0,,0.0,grocery,Oak,FAST,Store,candy,864.0,8.0,9 AM,WED,Morning,2009-12-02,12:09:00,2009.0,0.0,4.0,294824.52,-3.75,850.0,Panama City Beach,30.207362,-85.851485,United States,27.8002,-81.6528,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,FL,27.8002,-81.6528,36-45,FAST,Pine
5467,41744001.0,1.0,41.0,1.0,women,Oak,FAST,Internet,women_tops,945.0,8.0,10 AM,WED,Morning,2009-12-09,12:09:00,2009.0,30.0,24.0,3604909.76,6.24,1188.0,Huntington Beach,33.692888,-118.000194,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,36-45,FAST,Oak
5468,41744001.0,1.0,41.0,1.0,women,Oak,FAST,Store,women_tops,864.0,8.0,4 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,86.0,25.0,3604909.76,61.4,850.0,Panama City Beach,30.207362,-85.851485,United States,27.8002,-81.6528,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,FL,27.8002,-81.6528,46-55,GRAND,Pine
5469,41744002.0,1.0,,0.0,women,Oak,FAST,Store,women_handbags,864.0,8.0,2 PM,THU,Afternoon,2009-12-03,12:09:00,2009.0,70.0,23.0,3604909.76,47.4,850.0,Panama City Beach,30.207362,-85.851485,United States,27.8002,-81.6528,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,FL,27.8002,-81.6528,Over 65,MODA,Maple
5470,41744005.0,1.0,28.0,1.0,grocery,Oak,FAST,Store,soups,864.0,8.0,10 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,15.0,6.0,294824.52,8.99,850.0,Panama City Beach,30.207362,-85.851485,United States,27.8002,-81.6528,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,FL,27.8002,-81.6528,Over 65,MODA,Maple
5471,41744028.0,1.0,,0.0,men,Pine,GRAND,Store,men_slippers,5.0,13.0,12 PM,SUN,Afternoon,2009-12-27,12:09:00,2009.0,14.0,7.0,84273.3,6.91,115294.0,Baltimore,39.307956,-76.617016,United States,39.1513,-76.7954,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,MD,39.1513,-76.7954,Over 65,GRAND,Pine
5472,41744030.0,1.0,,0.0,men,Pine,GRAND,Store,men_ties,5.0,13.0,11 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,5.0,3.0,84273.3,1.65,115294.0,Ann Arbor,42.274488,-83.739261,United States,42.8535,-84.1439,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MI,42.8535,-84.1439,26-35,FAST,Oak
5473,41744036.0,1.0,83.0,1.0,men,Pine,GRAND,Store,men_wallets,5.0,13.0,4 PM,FRI,Afternoon,2009-12-11,12:09:00,2009.0,25.0,7.0,84273.3,17.7,115294.0,Knoxville,35.972882,-83.942161,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,18-25,FAST,Oak
5474,41744062.0,1.0,49.0,1.0,kids,Pine,GRAND,Internet,kids_swimwear,29.0,22.0,4 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,40.0,16.0,11668.44,23.99,55625.0,Newport,41.488002,-71.312622,United States,41.7549,-71.4464,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,RI,41.7549,-71.4464,46-55,GRAND,Pine
5475,41744088.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_outerwear,38.0,23.0,1 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,79.0,16.0,19738.9,62.55,51128.0,Seattle,47.626353,-122.333144,United States,47.3522,-121.613,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,WA,47.3522,-121.613,Over 65,GRAND,Pine
5476,41744102.0,1.0,,0.0,men,Pine,GRAND,Internet,men_pants,349.0,10.0,10 AM,THU,Morning,2010-01-14,01:10:00,2010.0,60.0,27.0,23964.6,32.1,143040.0,Kansas City,39.076304,-94.555406,United States,38.4633,-92.0991,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MO,38.4633,-92.0991,36-45,GRAND,Pine
5477,41744134.0,1.0,,0.0,men,Pine,GRAND,Internet,men_pants,58.0,22.0,7 PM,THU,Evening,2009-12-03,12:09:00,2009.0,79.0,19.0,39885.5,59.9,58955.0,Fort Lauderdale,26.135763,-80.14181,United States,27.8002,-81.6528,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,FL,27.8002,-81.6528,56-65,MODA,Maple
5478,41744168.0,1.0,30.0,1.0,men,Pine,GRAND,Internet,men_hats gloves,71.0,12.0,9 AM,SAT,Morning,2009-12-26,12:09:00,2009.0,99.0,19.0,59006.78,80.25,114675.0,Key West,24.559166,-81.784031,United States,27.8002,-81.6528,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,FL,27.8002,-81.6528,56-65,MODA,Maple
5479,41744193.0,1.0,,0.0,health,Maple,MODA,Internet,lips,855.0,8.0,9 AM,TUE,Morning,2009-12-08,12:09:00,2009.0,5.0,2.0,45426.56,3.48,13177.0,Miami,25.787676,-80.224145,United States,27.8002,-81.6528,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,FL,27.8002,-81.6528,Over 65,MODA,Maple
5480,41744222.0,1.0,,0.0,men,Pine,GRAND,Internet,men_underwear,106.0,18.0,9 AM,THU,Morning,2009-12-03,12:09:00,2009.0,20.0,5.0,104192.0,14.75,92611.0,Manhattan Beach,33.88898,-118.405357,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,26-35,FAST,Oak
5481,41744246.0,1.0,,0.0,men,Pine,GRAND,Internet,men_slippers,123.0,18.0,2 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,39.0,7.0,18492.63,32.0,182703.0,Knoxville,35.972882,-83.942161,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,46-55,MODA,Maple
5482,41744256.0,1.0,,0.0,men,Pine,GRAND,Internet,men_underwear,124.0,18.0,4 PM,SUN,Afternoon,2009-12-27,12:09:00,2009.0,74.0,22.0,104192.0,52.03,148875.0,Billings,45.786553,-108.537139,United States,46.8418,-111.0246,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,MT,46.8418,-111.0246,46-55,MODA,Maple
5483,41744274.0,1.0,,0.0,men,Pine,GRAND,Internet,men_shoes,131.0,17.0,2 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,2.0,1.0,16691.15,0.65,153072.0,Louisville,38.22887,-85.749534,United States,37.7975,-85.2389,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,KY,37.7975,-85.2389,18-25,FAST,Oak
5484,41744276.0,1.0,,0.0,men,Pine,GRAND,Internet,men_sneakers,131.0,17.0,1 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,0.0,8.0,16691.15,-7.95,153072.0,Louisville,38.22887,-85.749534,United States,37.7975,-85.2389,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,KY,37.7975,-85.2389,18-25,FAST,Oak
5485,41744280.0,1.0,,0.0,men,Pine,GRAND,Internet,men_hats gloves,133.0,17.0,1 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,59.0,13.0,45362.2,46.5,75775.0,Princeton,40.352206,-74.657071,United States,40.4403,-74.4296,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,NJ,40.4403,-74.4296,36-45,FAST,Oak
5486,41744282.0,1.0,,0.0,health,Pine,GRAND,Internet,vitamins,133.0,17.0,12 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,62.0,12.0,64107.6,49.87,75775.0,Princeton,40.352206,-74.657071,United States,40.4403,-74.4296,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,NJ,40.4403,-74.4296,46-55,MODA,Maple
5487,41744282.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_hats,133.0,17.0,12 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,62.0,12.0,37438.88,49.9,75775.0,Princeton,40.352206,-74.657071,United States,40.4403,-74.4296,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,NJ,40.4403,-74.4296,Over 65,GRAND,Pine
5488,41744321.0,1.0,,0.0,health,Maple,MODA,Internet,hair accessories,797.0,2.0,11 AM,MON,Morning,2010-01-25,01:10:00,2010.0,21.0,11.0,1079680.68,10.0,17855.0,Deer Park,42.166458,-88.085859,United States,41.234,-88.3961,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,IL,41.234,-88.3961,56-65,MODA,Maple
5489,41744350.0,1.0,,0.0,men,Pine,GRAND,Internet,men_slippers,168.0,14.0,1 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,39.0,8.0,12143.78,30.8,167523.0,Atlanta,33.759506,-84.403176,United States,33.2598,-83.8337,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,GA,33.2598,-83.8337,36-45,GRAND,Pine
5490,41744354.0,1.0,,0.0,men,Pine,GRAND,Internet,men_slippers,174.0,13.0,10 AM,WED,Morning,2009-12-09,12:09:00,2009.0,21.0,6.0,28187.2,15.47,149043.0,Princeton,40.352206,-74.657071,United States,40.4403,-74.4296,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,NJ,40.4403,-74.4296,46-55,GRAND,Pine
5491,41744357.0,1.0,,0.0,health,Maple,MODA,Internet,hearing,812.0,10.0,2 PM,THU,Afternoon,2010-01-21,01:10:00,2010.0,4.0,3.0,863544.08,0.89,10795.0,Rochester Hills,42.665706,-83.158137,United States,42.8535,-84.1439,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MI,42.8535,-84.1439,Over 65,MODA,Maple
5492,41744370.0,1.0,,0.0,men,Pine,GRAND,Internet,men_hats gloves,181.0,14.0,1 PM,WED,Afternoon,2009-12-09,12:09:00,2009.0,59.0,14.0,52782.6,45.61,154466.0,Houston,29.762895,-95.383173,United States,30.9807,-97.4423,US_SW,35.0,-106.0,US Southwest,35.0,-106.0,TX,30.9807,-97.4423,36-45,FAST,Pine
5493,41744382.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_dance shoes,185.0,13.0,11 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,40.0,11.0,16727.64,28.86,114276.0,Norfolk,36.885747,-76.2599,United States,37.6981,-77.874,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,VA,37.6981,-77.874,36-45,FAST,Pine
5494,41744384.0,1.0,,0.0,men,Pine,GRAND,Internet,men_shoes,188.0,13.0,9 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,7.0,3.0,118050.72,3.74,135120.0,Hilton Head Island,32.178828,-80.742947,United States,34.0335,-81.0278,US_CS,35.0,-79.0,US South Central,35.0,-79.0,SC,34.0335,-81.0278,56-65,MODA,Maple
5495,41744386.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_bookcases,189.0,13.0,9 AM,THU,Morning,2009-12-03,12:09:00,2009.0,19.0,6.0,243498.71,12.85,146223.0,Charleston,32.789295,-79.986255,United States,34.0335,-81.0278,US_CS,35.0,-79.0,US South Central,35.0,-79.0,SC,34.0335,-81.0278,Over 65,GRAND,Pine
5496,41744400.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_outerwear,193.0,13.0,10 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,85.0,11.0,15135.89,74.05,125812.0,Marietta,33.953353,-84.540614,United States,33.2598,-83.8337,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,GA,33.2598,-83.8337,46-55,GRAND,Maple
5497,41744404.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_bookcases,194.0,13.0,4 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,19.0,6.0,27434.68,12.7,169900.0,Louisville,38.22887,-85.749534,United States,37.7975,-85.2389,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,KY,37.7975,-85.2389,26-35,FAST,Oak
5498,41744438.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_handbags,206.0,13.0,10 AM,THU,Morning,2009-12-03,12:09:00,2009.0,29.0,13.0,9421.74,16.65,152988.0,Newport Beach,33.616671,-117.897604,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,26-35,FAST,Oak
5499,41744452.0,1.0,,0.0,men,Pine,GRAND,Internet,men_pants,216.0,13.0,4 PM,THU,Afternoon,2009-12-03,12:09:00,2009.0,119.0,22.0,12960.5,97.17,132930.0,Rolling Hills Estates,33.773738,-118.360788,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,36-45,FAST,Oak
5500,41744472.0,1.0,35.0,1.0,kids,Pine,GRAND,Internet,kids_bookcases,227.0,8.0,1 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,28.0,5.0,96231.51,22.9,80939.0,Lawrence,38.959902,-95.253199,United States,38.4575,-96.583,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,KS,38.4575,-96.583,46-55,MODA,Maple
5501,41744472.0,1.0,35.0,1.0,kids,Pine,GRAND,Internet,kids_girls' clothing,227.0,8.0,1 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,40.0,12.0,96231.51,27.59,80939.0,Lawrence,38.959902,-95.253199,United States,38.4575,-96.583,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,KS,38.4575,-96.583,46-55,MODA,Maple
5502,41744512.0,1.0,68.0,1.0,men,Pine,GRAND,Internet,men_underwear,244.0,12.0,4 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,15.0,10.0,53927.2,5.39,139109.0,Davenport,41.542982,-90.590745,United States,41.9716,-93.054,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,IA,41.9716,-93.054,46-55,MODA,Maple
5503,41744528.0,1.0,,0.0,health,Pine,GRAND,Internet,oral care,249.0,12.0,9 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,25.0,12.0,23548.0,12.6,152637.0,Princeton,40.352206,-74.657071,United States,40.4403,-74.4296,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,NJ,40.4403,-74.4296,56-65,MODA,Maple
5504,41744538.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_bookcases,254.0,12.0,2 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,38.0,6.0,29957.46,31.8,139209.0,Boston,42.321597,-71.089115,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,Over 65,GRAND,Pine
5505,41744560.0,1.0,,0.0,health,Pine,GRAND,Internet,vitamins,257.0,12.0,11 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,109.0,25.0,11564.8,84.0,149859.0,Deer Park,42.166458,-88.085859,United States,41.234,-88.3961,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,IL,41.234,-88.3961,36-45,FAST,Oak
5506,41744560.0,1.0,,0.0,men,Pine,GRAND,Internet,men_shorts,257.0,12.0,11 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,30.0,6.0,18177.39,23.68,149859.0,Deer Park,42.166458,-88.085859,United States,41.234,-88.3961,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,IL,41.234,-88.3961,Over 65,GRAND,Pine
5507,41744564.0,1.0,,0.0,men,Pine,GRAND,Internet,men_shoes,257.0,12.0,10 AM,MON,Morning,2009-12-07,12:09:00,2009.0,6.0,3.0,18177.39,2.39,149859.0,Deer Park,42.166458,-88.085859,United States,41.234,-88.3961,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,IL,41.234,-88.3961,18-25,FAST,Oak
5508,41744574.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_bottoms,94.0,2.0,10 AM,THU,Morning,2009-12-17,12:09:00,2009.0,34.0,6.0,27866.25,28.05,120309.0,Danville,37.811476,-121.974192,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,56-65,MODA,Maple
5509,41744582.0,1.0,,0.0,men,Pine,GRAND,Store,men_shoes,271.0,11.0,11 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,20.0,6.0,160061.1,13.95,77059.0,Duluth,46.780373,-92.117079,United States,45.2213,-93.6086,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MN,45.2213,-93.6086,26-35,FAST,Oak
5510,41744618.0,1.0,79.0,1.0,men,Pine,GRAND,Internet,men_slippers,283.0,11.0,10 AM,TUE,Morning,2009-12-01,12:09:00,2009.0,39.0,6.0,24900.12,32.7,140202.0,Oklahoma City,35.482309,-97.534994,United States,35.5895,-96.8641,US_SW,35.0,-106.0,US Southwest,35.0,-106.0,OK,35.5895,-96.8641,56-65,MODA,Maple
5511,41744642.0,1.0,32.0,1.0,men,Pine,GRAND,Internet,men_sleepwear,288.0,11.0,2 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,19.0,17.0,13103.2,2.49,78601.0,Richmond,37.538346,-77.461507,United States,37.6981,-77.874,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,VA,37.6981,-77.874,Over 65,GRAND,Pine
5512,41744672.0,1.0,,0.0,men,Pine,GRAND,Internet,men_shoes,166.0,14.0,7 PM,THU,Evening,2009-12-24,12:09:00,2009.0,3.0,5.0,18750.2,-1.69,108661.0,Baltimore,39.307956,-76.617016,United States,39.1513,-76.7954,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,MD,39.1513,-76.7954,46-55,GRAND,Pine
5513,41744682.0,1.0,,0.0,men,Pine,GRAND,Internet,men_underwear,300.0,11.0,1 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,32.0,7.0,44358.0,25.0,147115.0,Baton Rouge,30.45809,-91.140229,United States,30.7094,-91.4656,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,LA,30.7094,-91.4656,56-65,MODA,Maple
5514,41744708.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_swimwear,392.0,10.0,11 AM,SAT,Morning,2009-12-26,12:09:00,2009.0,69.0,14.0,100493.96,55.5,130525.0,Baton Rouge,30.45809,-91.140229,United States,30.7094,-91.4656,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,LA,30.7094,-91.4656,46-55,GRAND,Maple
5515,41744752.0,1.0,,0.0,men,Pine,GRAND,Store,men_slippers,324.0,10.0,4 PM,TUE,Afternoon,2009-12-01,12:09:00,2009.0,45.0,12.0,31658.4,32.95,115274.0,Geneva,41.885722,-88.311771,United States,41.234,-88.3961,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,IL,41.234,-88.3961,46-55,MODA,Maple
